=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.12 18:09:52 =~=~=~=~=~=~=~=~=~=~=~=
0:0:2:761;-0.8706;-9.1054;2.0473;21.4877;-152.6520;-13.1844;2;
0:0:2:771;0.4263;-9.1557;0.5710;17.7749;-173.9912;-5.8302;2;
0:0:2:781;2.3856;-9.9154;-0.4265;19.1309;-170.0345;1.0458;2;
0:0:2:791;4.0241;-10.4695;-0.8131;23.7362;-148.1739;7.1305;2;
0:0:2:801;4.8232;-10.2644;-0.8653;26.8138;-121.2555;11.9529;2;
0:0:2:811;4.7676;-9.5578;-0.8926;26.4698;-97.0600;14.9517;2;
0:0:2:821;4.1462;-9.0275;-0.9602;23.7822;-76.4234;16.3598;2;
0:0:2:831;3.4639;-9.0259;-0.8994;20.3653;-57.3222;17.2802;2;
0:0:2:841;3.1772;-9.3086;-0.6415;17.0794;-38.8230;18.6574;2;
0:0:2:851;3.3513;-9.4707;-0.4426;14.1097;-20.8634;20.3122;2;
0:0:2:861;3.6598;-9.4020;-0.5504;11.5510;-2.3542;21.5219;2;
0:0:2:871;3.8082;-9.2761;-0.7696;9.6811;17.5386;22.0946;2;
0:0:2:881;3.8370;-9.2463;-0.8122;8.4580;36.6170;22.0126;2;
0:0:2:891;3.8822;-9.2529;-0.8861;6.9603;50.7797;20.2261;2;
0:0:2:901;3.8119;-9.2265;-1.4071;3.9327;57.6513;15.1207;2;
0:0:2:911;3.2344;-9.3342;-2.1873;-0.3553;58.0565;7.5088;2;
0:0:2:921;2.0114;-9.7179;-2.2163;-2.6021;55.0038;1.8768;2;
0:0:2:931;0.6794;-10.1137;-0.7852;0.5029;50.9609;2.3015;2;
0:0:2:941;-0.0734;-10.1246;1.2753;6.5771;45.1606;7.7174;2;
0:0:2:951;-0.2847;-9.7908;2.4773;9.2757;34.6338;13.2654;2;
0:0:2:961;-0.6011;-9.5154;2.4162;6.3895;18.5834;15.6723;2;
0:0:2:971;-1.2884;-9.6026;1.8343;1.9627;0.5686;15.2594;2;
0:0:2:981;-1.7956;-10.0303;1.5083;0.4371;-14.6884;13.6789;2;
0:0:2:991;-1.4637;-10.4150;1.4889;1.5848;-25.2834;12.0158;2;
